Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-1,1,1.827535778284073e-05
Sum of contribution of events ≤ t,-1,1,0.15844357530027628
Sum of contribution of events > t,-2,1,4.628442972898483e-05
Sum of contribution of events ≤ t,-2,1,0.15841556622833014
Sum of contribution of events > t,-3,1,8.002919703722e-05
Sum of contribution of events ≤ t,-3,1,0.1583818214610219
Sum of contribution of events > t,-4,1,0.00011723177880048752
Sum of contribution of events ≤ t,-4,1,0.15834461887925863
Sum of contribution of events > t,-5,1,0.0001564931944012642
Sum of contribution of events ≤ t,-5,1,0.15830535746365787
Sum of contribution of events > t,-6,1,0.00019695033878087997
Sum of contribution of events ≤ t,-6,1,0.15826490031927823
Sum of contribution of events > t,-7,1,0.00023808222264051437
Sum of contribution of events ≤ t,-7,1,0.1582237684354186
Sum of contribution of events > t,-8,1,0.0002795833125710487
Sum of contribution of events ≤ t,-8,1,0.15818226734548807
Sum of contribution of events > t,-9,1,0.000321279801428318
Sum of contribution of events ≤ t,-9,1,0.1581405708566308
Sum of contribution of events > t,-10,1,0.00036307581514120104
Sum of contribution of events ≤ t,-10,1,0.15809877484291793
Sum of contribution of events > t,-11,1,0.00040492016822099683
Sum of contribution of events ≤ t,-11,1,0.15805693048983813
Sum of contribution of events > t,-12,1,0.000446786530315876
Sum of contribution of events ≤ t,-12,1,0.15801506412774324
Sum of contribution of events > t,-13,1,0.0004886619374155998
Sum of contribution of events ≤ t,-13,1,0.15797318872064353
Sum of contribution of events > t,-14,1,0.0005305403843522072
Sum of contribution of events ≤ t,-14,1,0.1579313146546483
Sum of contribution of events > t,-15,1,0.0005724193379282952
Sum of contribution of events ≤ t,-15,1,0.15788944109529257
Sum of contribution of events > t,-16,1,0.0006142978891730309
Sum of contribution of events ≤ t,-16,1,0.15784756713360548
Sum of contribution of events > t,-17,1,0.0006561758294701577
Sum of contribution of events ≤ t,-17,1,0.1578056925609708
Sum of contribution of events > t,-18,1,0.0006980532184243202
Sum of contribution of events ≤ t,-18,1,0.1577638174369931
Sum of contribution of events > t,-19,1,0.0007399301901459694
Sum of contribution of events ≤ t,-19,1,0.15772194189578295
Sum of contribution of events > t,-20,1,0.0007818068936467171
Sum of contribution of events ≤ t,-20,1,0.15768006608635188
Sum of contribution of events > t,-21,1,0.0008236834034323692
Sum of contribution of events ≤ t,-21,1,0.1576381900832057
Sum of contribution of events > t,-22,1,0.0008655598089098931
